scan_idx,x,y,z,a,b,c,d
272,0.010304236702646507,-0.3938652279920836,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
273,0.012591217690266618,-0.3937987510802396,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
274,0.014877774090389968,-0.3937189949105777,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
275,0.01712026634113842,-0.39262692435380003,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
276,0.019399941643067367,-0.3925208879936986,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
277,0.02167896276103554,-0.3924016154665036,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
278,0.024018211989375895,-0.393267238157609,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
279,0.026301489257429863,-0.39312113499291984,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
280,0.02851133263003919,-0.3919644233330053,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
281,0.030630291763967383,-0.38979839311794356,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
282,0.03289331414808701,-0.3896139524391188,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
283,0.03524513724844645,-0.39041231059326387,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
284,0.0375116468107197,-0.39020106139781424,0.0,0.0016686070989354598,-0.26479674204141174,0.9643028057382201,-0.34829955916701577
256,-0.054832535422306095,-0.8201691514307877,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
257,-0.0500689316736584,-0.8204737326572956,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
258,-0.045193409858572606,-0.8187536528011102,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
259,-0.04033955989759944,-0.8170047431510948,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
260,-0.03533348933016437,-0.8112308589957374,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
261,-0.03062211853982558,-0.8114223609879997,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
262,-0.02597353325783595,-0.8135855164938126,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
263,-0.021300854212916824,-0.8157219187366835,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
264,-0.01656364067091823,-0.8158318582314502,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
265,-0.011825868587648829,-0.8159142871220016,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
266,-0.007105069827701547,-0.8179691610365649,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
267,-0.0023550460150134557,-0.8179966284663927,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
268,0.0023833454173265325,-0.8139965213334891,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
269,0.007110140340547369,-0.813968957014171,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
270,0.011836695503265044,-0.8139139449093883,0.0,0.17130795517623537,-0.20223804140884516,0.9642371902703459,-0.813020245023462
252,-0.07117098169707665,-0.7887957178930954,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
253,-0.06675744396869655,-0.7911886567831002,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
254,-0.06231850451347731,-0.7935568096035732,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
255,-0.057709311021178836,-0.7939053101563553,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
256,-0.052964760744602365,-0.7922315198644567,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
257,-0.048363420848753266,-0.7925257260627484,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
258,-0.04365022039786724,-0.7907962136109575,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
259,-0.039057372297608674,-0.791036354961904,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
260,-0.034550236921198754,-0.7932479612808149,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
261,-0.030018728049142216,-0.795433769737814,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
262,-0.02539917973694175,-0.7955946755362863,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
263,-0.020778774940927752,-0.7957287531470459,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
264,-0.01627946058509149,-0.8018347441851726,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
265,-0.011651959263606638,-0.8039155826633752,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
266,-0.006948723493444129,-0.7999698333782956,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
267,-0.002303223468524281,-0.7999966963901417,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
268,0.002342354223219464,-0.7999965827740637,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
269,0.006952913593685224,-0.7959696370249036,0.0,0.1829005115649403,0.18079653569431084,0.9663643285791436,-0.7546618869428764
264,-0.017091404205977736,-0.8418265241426931,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
265,-0.012173688099552707,-0.8399117556376396,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
266,-0.007278787746778573,-0.8379683875002435,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
267,-0.0023953524209935338,-0.8319965690140991,0.0,-0.1645067598950377,0.37271664133223714,0.9132468621478275,-0.7486638110641289
